health,reg_pred,clf_proba,split
0.0040339108237862,0.0034366769783192247,0.40226519738819305,train
0.0083561993920318,0.00257809694514545,0.31063912539466365,train
0.0127543819129006,0.0038117453585533,0.39891497507248996,train
0.011280939211085,0.00372150514981465,0.432788748267476,train
0.0165887850467289,0.002955969259529675,0.34571528643058014,train
0.009201914442562,0.00391420692135205,0.4344168673368122,train
0.0025601796761913,0.003413341847001625,0.4013187140273837,train
0.0195465049288783,0.00298916269771735,0.3590193681545046,train
0.0141019311417173,0.00333232369990615,0.37984539375686455,train
0.0019011115956331,0.004064461765283575,0.5053540875476084,train
0.0136821124961458,0.003253050257455725,0.3817179701599568,train
0.0052098483955082,0.00388591926156525,0.46031689607381454,train
0.0065312065517069,0.0030977392923759,0.37508575031369257,train
0.0071443899904611,0.0036554525588041254,0.4941793852720854,train
0.0033854778666721,0.0031122483179316252,0.4223101378643001,train
0.0019985845035306,0.00317140252884075,0.36695919225231294,train
0.0030716554801547,0.00422470100778875,0.4545861366998706,train
0.0028257260467126,0.0010335791765749502,0.12077595725021714,train
0.0038758329726547,0.0034715193994421753,0.4074192688797497,train
0.0036694944662251,0.003415343137760425,0.3900723590606874,train
0.0118508274118937,0.003994432663179575,0.478672403622525,train
0.0015324890767755,0.0033167633837898752,0.4283626419927039,train
0.0083451570383927,0.002259075749911975,0.2619512788496963,train
0.0138933815747962,0.0037357655731939,0.46499987875599297,train
0.0057705481440198,0.0042470141132045745,0.4507435426384742,train
0.00900832318311,0.0029097394196342,0.3495895371890466,train
0.0079055155684574,0.003353927480299175,0.36996529576490655,train
0.0058291256897896,0.004711377263557075,0.46486553839666755,train
0.0076900908846505,0.004457188022134699,0.49226507850589324,train
0.0011666009426698,0.003973067810323775,0.46919194310907125,train
0.0044387682194912,0.003015010347402475,0.31832746797499856,train
0.0023660244600275,0.003313531443609975,0.4017425119965477,train
0.0094120766222575,0.002651028884279825,0.3102207512215631,train
0.0052932593484072,0.00344620283860525,0.40239439046521036,train
0.0204175791532756,0.003139768339010925,0.4026021632468277,train
0.0100215756255923,0.003716206804395825,0.4206221602582333,train
0.0075801482475673,0.003930150964822925,0.4468519428528819,train
0.0086649145058863,0.003828571464861625,0.49065009765770223,train
0.0073022729610202,0.003429370036880475,0.39517223582540095,train
0.0089979772244359,0.002921426512080575,0.3226675988665052,train
0.0034099719380578,0.004065927315492825,0.4991140570579754,train
0.0018280258056922,0.0032686941793495248,0.4219459525126185,train
0.0132913762056731,0.003995157509341625,0.48563752955791173,train
0.0056680808357282,0.0031572628340815,0.41159636216173295,train
0.0018348691594305,0.0036730296624845,0.4465641788342767,train
0.0059134283606596,0.002006159872682425,0.23015712096156832,train
0.004092657097919,0.00260288168060815,0.2957062118368,train
0.0048627282155646,0.003354767291819425,0.4193832944403982,train
0.0021376344086021,0.00358312348953975,0.4186610890434718,train
0.0026415936729313,0.003712999817393925,0.43998882944875195,train
0.0100573695020893,0.002055896123072975,0.23913051666383578,train
0.0100137008381689,0.00288801008199675,0.36033151562082155,train
0.0021355402014368,0.003443315310237425,0.39359535982310045,train
0.0068175582990397,0.0030476980024773,0.3604750287469639,train
0.0044672952639479,0.00329141422598035,0.3920497573368551,train
