run_id,wafer_no,total_dies,risk_dies,avg_ppm
223,8,76,28,3326.8
223,9,4,0,3062.3
223,10,52,28,3353.6
223,11,84,80,3451.1
223,12,120,0,3226.1
223,13,76,28,3326.8
223,14,92,88,3444.0
223,15,52,52,3465.1
223,16,88,36,3315.2
223,17,52,28,3353.6
223,18,64,0,1173.5
223,19,4,0,3062.3
223,20,4,0,3062.3
223,21,92,72,3409.1
223,22,96,20,3205.1
223,23,88,56,3387.0
223,24,92,88,3444.0
223,25,80,52,3398.1
224,1,48,0,1526.4
224,2,76,0,1441.1
224,3,56,0,2237.8
224,4,44,8,3172.2
224,5,16,0,3055.1
224,6,12,4,3289.5
224,7,16,0,3055.1
224,8,76,0,1441.1
224,9,48,0,1526.4
224,10,48,0,1526.4
224,11,44,0,1666.2
224,12,44,0,1968.3
224,13,16,0,3055.1
224,14,44,8,3172.2
224,15,44,0,1666.2
224,16,36,0,2579.9
224,17,8,0,3077.0
224,18,88,0,1064.5
224,19,88,0,1064.5
224,20,56,0,2237.8
224,21,12,0,3153.2
224,22,36,0,1323.5
224,23,36,0,1323.5
224,24,36,0,2579.9
224,25,16,0,3134.1
225,1,80,0,446.6
225,2,84,16,2679.0
225,3,80,0,446.6
225,4,80,0,2032.5
225,5,80,0,1893.7
225,6,80,0,1893.7
225,7,80,0,2032.5
225,8,84,16,2679.0
225,9,80,0,1893.7
225,10,80,0,1893.7
225,11,80,0,1893.7
225,12,80,0,1893.7
225,13,84,16,2679.0
225,14,84,16,2679.0
225,15,84,16,2679.0
225,16,80,0,2032.5
225,17,84,16,2679.0
225,18,80,0,2032.5
225,19,80,0,2032.5
225,20,80,0,1893.7
225,21,80,0,2032.5
225,22,84,16,2679.0
225,23,84,16,2679.0
225,24,80,0,2032.5
225,25,80,0,1893.7
226,1,44,8,3179.5
226,2,96,0,2999.6
226,3,88,12,3186.6
226,4,92,40,3306.6
226,5,68,0,1849.1
226,6,92,0,2930.7
226,7,68,0,1849.1
226,8,96,0,2999.6
226,9,112,60,3315.0
226,10,88,12,3186.6
226,11,68,0,2291.3
226,12,68,0,1849.1
226,13,92,40,3306.6
226,14,92,0,2930.7
226,15,92,40,3306.6
226,16,100,0,2386.7
226,17,68,0,2291.3
226,18,88,12,3186.6
226,19,44,8,3179.5
226,20,68,0,2291.3
226,21,100,0,2386.7
226,22,96,0,2999.6
226,23,44,8,3179.5
226,24,96,0,2999.6
226,25,96,0,2999.6
227,1,88,72,3379.7
227,2,100,20,3259.7
227,3,144,0,3052.9
227,4,100,0,3183.0
227,5,92,80,3331.7
227,6,76,56,3397.2
227,7,88,88,3459.9
227,8,88,88,3459.9
227,9,88,72,3379.7
227,10,80,28,3344.9
227,11,84,72,3407.6
227,12,112,72,3402.0
227,13,84,72,3407.6
227,14,88,88,3459.9
227,15,136,124,3381.4
227,16,144,0,3052.9
227,17,76,60,3397.1
227,18,100,0,3183.0
227,19,136,124,3381.4
227,20,56,0,3058.2
227,21,80,28,3344.9
227,22,88,44,3312.1
227,23,68,56,3407.2
227,24,116,100,3424.1
227,25,100,0,3183.0
228,1,124,0,1463.7
228,2,76,20,3060.4
228,3,84,0,1853.8
228,4,76,20,3060.4
228,5,76,20,3060.4
228,6,96,0,1492.9
228,7,56,0,2825.0
228,8,124,0,1463.7
228,9,96,0,2999.1
228,10,100,0,2698.2
228,11,124,0,1463.7
228,12,124,0,1463.7
228,13,100,36,3171.8
228,14,108,56,3048.0
228,15,96,0,3041.4
228,16,84,0,1853.8
228,17,100,0,3039.7
228,18,96,0,2813.7
228,19,104,0,1292.4
228,20,56,0,2825.0
228,21,76,20,3060.4
228,22,96,0,2813.7
228,23,96,0,2813.7
228,24,124,0,1463.7
228,25,72,0,1898.3
229,1,92,0,2712.9
229,2,96,0,1643.7
229,3,104,0,1965.4
229,4,44,0,2650.9
229,5,72,0,1033.4
229,6,72,0,1033.4
229,7,112,0,2734.9
229,8,72,0,1033.4
229,9,68,0,2313.1
229,10,68,0,2318.3
229,11,68,0,2313.1
229,12,88,0,1844.1
229,13,40,0,1354.2
229,14,40,0,1354.2
229,15,96,0,1643.7
229,16,60,0,448.9
229,17,92,0,1356.6
229,18,60,0,448.9
229,19,92,0,2712.9
229,20,92,8,3083.9
229,21,40,0,1354.2
229,22,44,0,2650.9
229,23,92,8,3083.9
229,24,112,0,2070.9
229,25,104,0,1909.0
230,1,76,0,1441.1
230,2,36,0,1323.5
230,3,20,0,3122.7
230,4,8,0,2621.3
230,5,12,4,3289.5
230,6,44,0,1968.3
230,7,8,0,2621.3
230,8,44,0,1968.3
230,9,48,0,1526.4
230,10,36,0,1323.5
230,11,8,0,2621.3
230,12,16,12,3326.9
230,13,36,0,2579.9
230,14,12,0,3153.2
230,15,64,0,1164.8
230,16,56,0,2237.8
230,17,64,0,1164.8
230,18,44,0,1968.3
230,19,44,0,1666.2
230,20,16,0,3134.1
230,21,64,0,1164.8
230,22,16,0,3055.1
230,23,16,0,3134.1
230,24,44,0,1968.3
230,25,8,0,3077.0
231,1,68,0,2427.9
231,2,100,0,2187.4
231,3,80,0,3041.7
231,4,76,0,1992.5
231,5,80,0,1132.2
231,6,80,0,3041.7
231,7,96,0,1627.2
231,8,76,0,3144.4
231,9,76,16,3188.0
231,10,100,0,1560.9
231,11,92,0,2764.5
231,12,84,0,625.7
231,13,100,4,3053.2
231,14,72,0,2559.1
231,15,76,0,3020.3
231,16,96,0,1595.4
231,17,84,0,625.7
231,18,84,0,2954.9
231,19,96,0,1595.4
231,20,76,16,3188.0
231,21,76,16,3188.0
231,22,80,0,3041.7
231,23,72,0,952.3
231,24,84,0,2954.9
231,25,80,0,3041.7
232,1,52,0,2380.7
232,2,116,0,2690.0
232,3,104,0,2842.5
232,4,124,0,2802.8
232,5,88,0,2567.9
232,6,104,0,2842.5
232,7,88,0,2567.9
232,8,88,0,2567.9
232,9,104,0,2842.5
232,10,88,0,2567.9
232,11,88,0,2567.9
232,12,80,0,382.1
232,13,52,0,2380.7
232,14,124,0,2802.8
232,15,88,0,2567.9
232,16,104,0,2842.5
232,17,124,0,2802.8
232,18,52,0,2380.7
232,19,92,0,395.3
232,20,116,0,2690.0
232,21,104,0,2842.5
232,22,124,0,2802.8
232,23,88,0,2567.9
232,24,52,0,2380.7
232,25,92,0,395.3
233,1,100,20,3259.7
233,2,88,72,3379.7
233,3,92,80,3331.7
233,4,76,56,3397.2
233,5,76,56,3397.2
233,6,100,0,3183.0
233,7,144,0,3052.9
233,8,116,100,3424.1
233,9,76,60,3397.1
233,10,144,0,3052.9
233,11,100,20,3259.7
233,12,80,28,3344.9
233,13,76,56,3397.2
233,14,112,72,3402.0
233,15,144,0,3052.9
233,16,116,100,3424.1
233,17,76,60,3397.1
233,18,92,80,3331.7
233,19,84,72,3407.6
233,20,84,72,3407.6
233,21,76,56,3397.2
233,22,88,72,3379.7
233,23,76,56,3397.2
233,24,72,68,3454.7
233,25,108,0,3067.5
234,1,68,0,2376.2
234,2,40,0,2069.9
234,3,68,0,2376.2
234,4,72,4,3109.2
234,5,60,0,2124.9
234,6,92,0,3020.9
234,7,96,0,435.0
234,8,72,4,3109.2
234,9,60,0,2124.9
234,10,80,0,2696.9
234,11,84,0,2895.8
234,12,60,0,2124.9
234,13,96,0,435.0
234,14,92,0,3015.6
234,15,80,0,2696.9
234,16,80,0,2838.5
234,17,80,0,2838.5
234,18,68,0,554.7
234,19,68,0,450.4
234,20,72,4,3109.2
234,21,84,0,396.4
234,22,52,0,2667.4
234,23,100,0,439.6
234,24,96,0,2894.9
234,25,96,0,435.0
235,1,84,0,572.7
235,2,60,0,2805.1
235,3,104,0,2162.9
235,4,56,16,3223.5
235,5,128,0,3051.2
235,6,136,0,3005.7
235,7,128,0,3051.2
235,8,104,0,2162.9
235,9,104,0,2162.9
235,10,56,16,3223.5
235,11,84,0,572.7
235,12,60,0,2805.1
235,13,84,16,3223.6
235,14,56,16,3223.5
235,15,104,0,2162.9
235,16,128,0,3051.2
235,17,136,0,3005.7
235,18,56,16,3223.5
235,19,56,16,3223.5
235,20,84,16,3223.6
235,21,96,0,3051.6
235,22,104,0,2162.9
235,23,104,0,2162.9
235,24,96,0,3051.6
235,25,84,16,3223.6
236,1,96,0,2999.1
236,2,56,0,2825.0
236,3,108,0,2458.2
236,4,108,0,2458.2
236,5,80,0,2930.1
236,6,104,0,1292.4
236,7,84,0,1853.8
236,8,72,0,1898.3
236,9,96,0,2813.7
236,10,96,0,2999.1
236,11,96,0,2999.1
236,12,96,0,3041.4
236,13,92,0,2164.6
236,14,108,56,3048.0
236,15,100,36,3171.8
236,16,80,8,2833.4
236,17,100,0,2698.2
236,18,96,0,2813.7
236,19,68,16,3182.4
236,20,108,0,2458.2
236,21,96,0,1492.9
236,22,96,0,3041.4
236,23,100,0,3039.7
236,24,124,0,1463.7
236,25,124,0,1463.7
237,1,76,0,2183.7
237,2,72,0,2654.3
237,3,88,0,2100.0
237,4,88,0,1926.8
237,5,88,0,3101.1
237,6,84,0,2547.7
237,7,84,0,1380.3
237,8,76,0,2573.1
237,9,84,0,2547.7
237,10,56,0,2895.2
237,11,80,0,2929.0
237,12,104,0,2111.9
237,13,104,0,2111.9
237,14,76,0,2101.5
237,15,88,0,2100.0
237,16,84,0,2547.7
237,17,80,0,2929.0
237,18,88,0,2726.1
237,19,76,0,2914.9
237,20,88,0,2053.5
237,21,80,0,2829.1
237,22,92,0,2217.6
237,23,72,0,2654.3
237,24,104,0,2111.9
237,25,88,0,1926.8
238,1,124,0,2802.8
238,2,124,0,2802.8
238,3,52,0,2380.7
238,4,88,0,2567.9
238,5,116,0,2690.0
238,6,88,0,2567.9
238,7,124,0,2802.8
238,8,88,0,2567.9
238,9,116,0,2690.0
238,10,88,0,2567.9
238,11,88,0,2567.9
238,12,124,0,2802.8
238,13,52,0,2380.7
238,14,104,0,2842.5
238,15,52,0,2380.7
238,16,88,0,2567.9
238,17,88,0,2567.9
238,18,80,0,382.1
238,19,124,0,2802.8
238,20,104,0,2842.5
238,21,88,0,2567.9
238,22,88,0,2567.9
238,23,92,0,395.3
238,24,104,0,2842.5
238,25,88,0,2567.9
239,1,104,52,3279.8
239,2,100,56,3201.6
239,3,104,88,3418.5
239,4,96,56,3249.9
239,5,80,68,3415.2
239,6,76,64,3433.3
239,7,76,48,3360.9
239,8,84,52,3337.0
239,9,96,56,3249.9
239,10,76,48,3360.9
239,11,76,48,3360.9
239,12,100,56,3201.6
239,13,92,64,3384.7
239,14,96,40,3307.7
239,15,76,28,3281.1
239,16,84,72,3470.3
239,17,96,40,3307.7
239,18,68,36,3159.5
239,19,92,64,3384.7
239,20,84,52,3337.0
239,21,76,48,3360.9
239,22,96,56,3249.9
239,23,96,56,3249.9
239,24,100,52,3294.7
239,25,80,68,3415.2
240,1,92,0,899.6
240,2,48,0,1977.7
240,3,76,0,2690.3
240,4,72,24,3331.3
240,5,56,0,3169.0
240,6,76,0,2690.3
240,7,36,0,1477.9
240,8,56,0,3169.0
240,9,40,32,3219.0
240,10,44,0,2088.4
240,11,36,0,1477.9
240,12,60,0,2505.7
240,13,48,0,1977.7
240,14,60,0,2505.7
240,15,92,0,899.6
240,16,60,0,2505.7
240,17,56,0,3169.0
240,18,60,0,2505.7
240,19,72,24,3331.3
240,20,76,0,2690.3
240,21,56,0,3169.0
240,22,56,0,3169.0
240,23,72,24,3331.3
240,24,92,0,1047.3
240,25,76,0,2690.3
241,1,92,0,3020.9
241,2,92,0,3015.6
241,3,68,0,2376.2
241,4,76,0,363.8
241,5,84,0,2895.8
241,6,68,0,554.7
241,7,96,0,2894.9
241,8,96,0,2894.9
241,9,68,0,364.5
241,10,84,0,2895.8
241,11,60,0,2124.9
241,12,80,0,2838.5
241,13,40,0,2069.9
241,14,96,0,382.6
241,15,84,0,396.4
241,16,60,0,3004.4
241,17,40,0,2069.9
241,18,80,0,2838.5
241,19,60,0,2124.9
241,20,60,0,3004.4
241,21,76,0,363.8
241,22,92,0,3020.9
241,23,68,0,450.4
241,24,80,0,2838.5
241,25,60,0,2124.9
242,1,92,0,899.6
242,2,44,0,2088.4
242,3,48,0,1977.7
242,4,72,0,2920.8
242,5,92,0,899.6
242,6,76,0,2690.3
242,7,48,0,1977.7
242,8,56,0,3169.0
242,9,48,0,1977.7
242,10,64,0,1114.7
242,11,48,0,1977.7
242,12,36,0,1477.9
242,13,60,0,2505.7
242,14,68,0,2885.2
242,15,76,0,2690.3
242,16,36,0,1477.9
242,17,44,0,2088.4
242,18,92,0,1047.3
242,19,72,0,2920.8
242,20,68,0,2885.2
242,21,40,32,3219.0
242,22,68,0,2885.2
242,23,48,0,1977.7
242,24,68,0,2885.2
242,25,56,0,3169.0
243,1,84,0,625.7
243,2,84,0,2099.6
243,3,80,0,1132.2
243,4,80,0,2883.9
243,5,100,0,1560.9
243,6,100,4,3053.2
243,7,96,0,1595.4
243,8,100,0,1560.9
243,9,100,4,3053.2
243,10,76,0,3020.3
243,11,68,0,2427.9
243,12,84,0,2954.9
243,13,92,0,2764.5
243,14,84,0,2954.9
243,15,100,4,3051.4
243,16,76,0,1992.5
243,17,76,0,3020.3
243,18,76,0,1992.5
243,19,100,0,1560.9
243,20,52,0,1860.7
243,21,68,0,2427.9
243,22,92,0,2764.5
243,23,72,0,2559.1
243,24,100,0,1560.9
243,25,84,0,2099.6
244,1,72,0,2920.8
244,2,76,0,2690.3
244,3,56,0,3169.0
244,4,72,24,3331.3
244,5,44,0,2088.4
244,6,56,0,3169.0
244,7,36,0,1477.9
244,8,72,24,3331.3
244,9,40,32,3219.0
244,10,60,0,2505.7
244,11,64,0,1114.7
244,12,44,0,2088.4
244,13,68,0,2885.2
244,14,92,0,1047.3
244,15,64,0,1114.7
244,16,40,32,3219.0
244,17,72,0,2920.8
244,18,92,0,1047.3
244,19,68,0,2885.2
244,20,72,0,2920.8
244,21,72,0,2920.8
244,22,72,24,3331.3
244,23,48,0,1977.7
244,24,60,0,2505.7
244,25,48,0,1977.7
245,1,112,28,3273.3
245,2,92,0,3055.4
245,3,64,0,3141.4
245,4,112,64,3350.3
245,5,108,80,3387.2
245,6,84,76,3469.4
245,7,108,80,3387.2
245,8,64,0,3060.6
245,9,60,56,3439.0
245,10,112,28,3273.3
245,11,60,56,3439.0
245,12,64,0,3141.4
245,13,112,64,3350.3
245,14,96,4,3039.6
245,15,96,4,3039.6
245,16,64,0,3141.4
245,17,112,28,3273.3
245,18,68,20,3192.6
245,19,108,80,3387.2
245,20,64,0,3141.4
245,21,112,64,3350.3
245,22,68,48,3365.6
245,23,84,76,3469.4
245,24,68,20,3192.6
245,25,96,4,3039.6
246,1,64,0,3060.6
246,2,64,0,3141.4
246,3,84,76,3469.4
246,4,112,64,3350.3
246,5,80,52,3240.4
246,6,68,20,3192.6
246,7,64,0,3060.6
246,8,68,20,3192.6
246,9,80,52,3240.4
246,10,112,28,3273.3
246,11,60,56,3439.0
246,12,96,4,3039.6
246,13,96,4,3039.6
246,14,92,0,3055.4
246,15,68,20,3192.6
246,16,68,20,3192.6
246,17,92,0,3055.4
246,18,68,20,3192.6
246,19,108,80,3387.2
246,20,64,0,3060.6
246,21,68,20,3192.6
246,22,64,0,3141.4
246,23,112,28,3273.3
246,24,92,0,3055.4
246,25,108,80,3387.2
247,1,64,60,3447.0
247,2,84,84,3594.4
247,3,92,84,3504.5
247,4,80,64,3407.2
247,5,84,84,3594.4
247,6,60,20,3278.3
247,7,96,68,3423.3
247,8,116,112,3460.3
247,9,84,84,3525.0
247,10,76,76,3556.7
247,11,100,96,3476.1
247,12,72,68,3533.1
247,13,60,20,3278.3
247,14,88,88,3590.2
247,15,88,88,3590.2
247,16,84,84,3594.4
247,17,92,92,3498.1
247,18,80,64,3407.2
247,19,84,72,3411.7
247,20,88,88,3590.2
247,21,92,84,3504.5
247,22,88,84,3557.5
247,23,92,92,3498.1
247,24,84,84,3594.4
247,25,60,60,3452.4
248,1,68,0,3154.9
248,2,56,4,3129.3
248,3,96,8,3303.5
248,4,60,0,3073.1
248,5,88,0,3181.4
248,6,84,48,3360.4
248,7,84,20,3235.8
248,8,84,0,2481.9
248,9,84,20,3235.8
248,10,84,0,2481.9
248,11,84,20,3212.9
248,12,56,4,3129.3
248,13,28,0,2913.1
248,14,28,0,2913.1
248,15,96,8,3303.5
248,16,68,0,3154.9
248,17,84,20,3235.8
248,18,88,0,3181.4
248,19,72,4,2273.4
248,20,96,8,3303.5
248,21,100,0,2821.4
248,22,56,8,3162.8
248,23,84,0,2481.9
248,24,72,4,2967.0
248,25,104,0,3007.2
249,1,96,0,2999.6
249,2,96,0,2999.6
249,3,52,0,2004.5
249,4,68,0,1849.1
249,5,92,40,3306.6
249,6,92,0,2930.7
249,7,44,8,3179.5
249,8,44,8,3179.5
249,9,128,8,3080.1
249,10,68,0,1849.1
249,11,68,0,1849.1
249,12,68,0,2291.3
249,13,68,0,2291.3
249,14,52,0,2004.5
249,15,96,0,2999.6
249,16,72,0,2193.4
249,17,88,12,3186.6
249,18,96,0,2999.6
249,19,72,0,2193.4
249,20,44,8,3179.5
249,21,112,60,3315.0
249,22,68,0,2291.3
249,23,100,0,2386.7
249,24,92,40,3306.6
249,25,44,8,3179.5
250,1,84,16,2679.0
250,2,84,16,2679.0
250,3,80,0,2032.5
250,4,80,0,446.6
250,5,80,0,1893.7
250,6,84,16,2679.0
250,7,80,0,446.6
250,8,80,0,446.6
250,9,80,0,446.6
250,10,80,0,2032.5
250,11,80,0,2032.5
250,12,80,0,2032.5
250,13,80,0,446.6
250,14,80,0,2032.5
250,15,80,0,446.6
250,16,80,0,446.6
250,17,80,0,446.6
250,18,80,0,1893.7
250,19,80,0,446.6
250,20,84,16,2679.0
250,21,80,0,1893.7
250,22,80,0,2032.5
250,23,80,0,1893.7
250,24,80,0,1893.7
250,25,84,16,2679.0
251,1,44,0,3099.8
251,2,72,8,2968.6
251,3,44,0,3099.8
251,4,72,8,2968.6
251,5,44,0,3099.8
251,6,88,0,2840.9
251,7,88,0,2840.9
251,8,72,8,2968.6
251,9,88,0,2840.9
251,10,52,0,2346.8
251,11,72,8,2968.6
251,12,52,0,2346.8
251,13,88,0,2840.9
251,14,88,0,2840.9
251,15,88,0,2840.9
251,16,72,8,2968.6
251,17,44,0,3099.8
251,18,72,8,2968.6
251,19,52,0,2346.8
251,20,52,0,2346.8
251,21,88,0,2840.9
251,22,44,0,3099.8
251,23,44,0,3099.8
251,24,52,0,2346.8
251,25,72,8,2968.6
252,1,56,0,2895.2
252,2,88,0,2053.5
252,3,76,0,2914.9
252,4,84,0,1380.3
252,5,88,0,3101.1
252,6,76,0,2573.1
252,7,88,0,2100.0
252,8,76,0,2573.1
252,9,76,0,2183.7
252,10,56,0,2895.2
252,11,88,0,3101.1
252,12,84,0,1380.3
252,13,80,0,2929.0
252,14,76,0,2101.5
252,15,92,0,2217.6
252,16,80,0,2929.0
252,17,92,0,2217.6
252,18,92,0,2217.6
252,19,76,0,2573.1
252,20,80,0,2829.1
252,21,88,0,2053.5
252,22,104,0,2111.9
252,23,88,0,1926.8
252,24,88,0,1926.8
252,25,92,0,2217.6
253,1,76,12,3205.0
253,2,80,0,3189.6
253,3,76,40,3327.3
253,4,76,40,3327.3
253,5,68,0,1041.2
253,6,84,24,3251.3
253,7,76,0,882.7
253,8,88,0,504.9
253,9,80,0,3189.6
253,10,108,64,3377.4
253,11,68,0,1041.2
253,12,76,40,3327.3
253,13,76,40,3327.3
253,14,100,0,1187.0
253,15,104,32,3310.0
253,16,80,12,3234.7
253,17,92,32,3333.5
253,18,72,36,3304.3
253,19,120,0,3091.8
253,20,100,88,3441.4
253,21,96,32,3306.1
253,22,100,0,1187.0
253,23,104,0,727.1
253,24,84,8,3067.3
253,25,84,8,3067.3
254,1,84,0,625.7
254,2,92,0,2764.5
254,3,68,0,2427.9
254,4,72,0,2559.1
254,5,100,0,2187.4
254,6,84,0,2099.6
254,7,92,0,2764.5
254,8,76,0,3144.4
254,9,92,0,2764.5
254,10,124,0,3021.6
254,11,100,0,1560.9
254,12,80,0,1132.2
254,13,80,0,1132.2
254,14,72,0,2559.1
254,15,84,0,2954.9
254,16,76,0,1992.5
254,17,52,0,1860.7
254,18,52,0,1860.7
254,19,84,0,2099.6
254,20,100,0,1560.9
254,21,76,0,3020.3
254,22,84,0,2099.6
254,23,100,4,3053.2
254,24,72,0,952.3
254,25,72,0,952.3
255,1,68,56,3407.2
255,2,88,88,3459.9
255,3,100,20,3259.7
255,4,80,28,3344.9
255,5,100,0,3183.0
255,6,92,80,3331.7
255,7,136,124,3381.4
255,8,136,124,3381.4
255,9,88,88,3459.9
255,10,100,20,3259.7
255,11,136,124,3381.4
255,12,116,100,3424.1
255,13,76,60,3397.1
255,14,92,80,3331.7
255,15,76,56,3397.2
255,16,144,0,3052.9
255,17,108,0,3067.5
255,18,116,100,3424.1
255,19,92,80,3331.7
255,20,108,0,3067.5
255,21,136,124,3381.4
255,22,80,28,3344.9
255,23,72,68,3454.7
255,24,116,100,3424.1
255,25,56,0,3058.2
256,1,64,0,3141.4
256,2,68,48,3365.6
256,3,68,20,3192.6
256,4,64,0,3060.6
256,5,112,64,3350.3
256,6,108,80,3387.2
256,7,80,52,3240.4
256,8,80,52,3240.4
256,9,80,52,3240.4
256,10,92,0,3055.4
256,11,64,0,3141.4
256,12,108,80,3387.2
256,13,92,0,3055.4
256,14,64,0,3141.4
256,15,64,0,3060.6
256,16,96,4,3039.6
256,17,64,0,3141.4
256,18,64,0,3060.6
256,19,80,52,3240.4
256,20,68,20,3192.6
256,21,60,56,3439.0
256,22,92,0,3055.4
256,23,68,48,3365.6
256,24,68,48,3365.6
256,25,108,80,3387.2
257,1,44,0,3099.8
257,2,44,0,3099.8
257,3,44,0,3099.8
257,4,44,0,3099.8
257,5,44,0,3099.8
257,6,52,0,2346.8
257,7,44,0,3099.8
257,8,52,0,2346.8
257,9,44,0,3099.8
257,10,72,8,2968.6
257,11,72,8,2968.6
257,12,52,0,2346.8
257,13,52,0,2346.8
257,14,88,0,2840.9
257,15,72,8,2968.6
257,16,44,0,3099.8
257,17,72,8,2968.6
257,18,44,0,3099.8
257,19,52,0,2346.8
257,20,88,0,2840.9
257,21,44,0,3099.8
257,22,72,8,2968.6
257,23,72,8,2968.6
257,24,88,0,2840.9
257,25,88,0,2840.9
258,1,72,56,3399.4
258,2,84,72,3394.3
258,3,96,84,3380.3
258,4,72,56,3399.4
258,5,92,0,3037.2
258,6,96,84,3380.3
258,7,96,88,3465.7
258,8,52,40,3405.6
258,9,96,88,3465.7
258,10,64,0,2974.0
258,11,92,88,3451.0
258,12,96,84,3380.3
258,13,92,88,3449.5
258,14,72,56,3399.4
258,15,92,88,3449.5
258,16,72,16,3216.5
258,17,84,72,3394.3
258,18,92,88,3451.0
258,19,96,84,3380.3
258,20,96,60,3297.8
258,21,96,84,3380.3
258,22,64,0,2974.0
258,23,92,0,3037.2
258,24,68,28,3222.9
258,25,92,88,3449.5
259,1,84,0,895.4
259,2,88,0,363.0
259,3,72,0,479.9
259,4,92,0,638.1
259,5,96,0,462.8
259,6,112,0,599.2
259,7,68,0,470.3
259,8,112,0,599.2
259,9,112,0,599.2
259,10,100,0,540.9
259,11,96,0,504.8
259,12,72,0,479.9
259,13,72,0,479.9
259,14,84,0,513.6
259,15,92,0,1461.4
259,16,68,0,377.7
259,17,76,0,1299.0
259,18,92,0,1461.4
259,19,84,0,895.4
259,20,68,0,377.7
259,21,72,0,479.9
259,22,92,0,638.1
259,23,100,0,540.9
259,24,76,0,1299.0
259,25,84,0,895.4
260,1,84,48,3360.4
260,2,96,8,3303.5
260,3,72,12,3184.0
260,4,28,0,2913.1
260,5,72,12,3184.0
260,6,100,0,2821.4
260,7,68,0,3154.9
260,8,104,0,3007.2
260,9,60,0,3073.1
260,10,96,8,3303.5
260,11,100,0,2821.4
260,12,56,8,3162.8
260,13,72,12,3184.0
260,14,96,8,3303.5
260,15,84,0,2481.9
260,16,104,0,3007.2
260,17,88,0,3181.4
260,18,72,4,2967.0
260,19,76,0,2909.6
260,20,72,4,2273.4
260,21,84,0,2481.9
260,22,84,0,2481.9
260,23,80,0,2709.6
260,24,100,0,2821.4
260,25,88,0,3181.4
261,1,76,0,1992.5
261,2,76,0,3020.3
261,3,100,4,3053.2
261,4,84,0,625.7
261,5,92,0,2764.5
261,6,76,0,1992.5
261,7,76,0,1992.5
261,8,76,0,3020.3
261,9,84,0,625.7
261,10,76,16,3188.0
261,11,68,0,2427.9
261,12,72,0,2559.1
261,13,124,0,3021.6
261,14,76,0,3144.4
261,15,72,0,952.3
261,16,100,4,3051.4
261,17,80,0,1132.2
261,18,76,0,3020.3
261,19,92,0,2764.5
261,20,100,4,3053.2
261,21,100,0,2187.4
261,22,100,4,3053.2
261,23,100,4,3053.2
261,24,72,0,2559.1
261,25,80,0,3041.7
262,1,112,76,3404.2
262,2,64,4,3144.9
262,3,88,36,3315.2
262,4,112,76,3404.2
262,5,76,28,3326.8
262,6,52,52,3465.1
262,7,76,28,3326.8
262,8,120,0,3226.1
262,9,52,52,3465.1
262,10,60,0,3073.7
262,11,72,0,3177.2
262,12,52,28,3353.6
262,13,116,40,3357.9
262,14,72,0,3177.2
262,15,116,40,3357.9
262,16,88,56,3387.0
262,17,64,4,3144.9
262,18,88,36,3315.2
262,19,96,20,3205.1
262,20,120,0,3226.1
262,21,96,20,3205.1
262,22,52,28,3353.6
262,23,64,0,1173.5
262,24,76,28,3326.8
262,25,84,80,3451.1
263,1,48,0,1977.7
263,2,60,0,2505.7
263,3,64,0,1114.7
263,4,72,24,3331.3
263,5,72,0,2920.8
263,6,64,0,1114.7
263,7,68,0,2885.2
263,8,48,0,1977.7
263,9,40,32,3219.0
263,10,44,0,2088.4
263,11,92,0,899.6
263,12,40,32,3219.0
263,13,64,0,1114.7
263,14,68,0,2885.2
263,15,64,0,1114.7
263,16,40,32,3219.0
263,17,64,0,1114.7
263,18,48,0,1977.7
263,19,64,0,1114.7
263,20,92,0,1047.3
263,21,68,0,2885.2
263,22,36,0,1477.9
263,23,68,0,2885.2
263,24,92,0,1047.3
263,25,56,0,3169.0
264,1,92,0,3055.4
264,2,60,56,3439.0
264,3,68,20,3192.6
264,4,60,56,3439.0
264,5,112,28,3273.3
264,6,68,20,3192.6
264,7,92,0,3055.4
264,8,84,76,3469.4
264,9,68,48,3365.6
264,10,64,0,3060.6
264,11,92,0,3055.4
264,12,108,80,3387.2
264,13,112,64,3350.3
264,14,84,76,3469.4
264,15,108,80,3387.2
264,16,108,80,3387.2
264,17,80,52,3240.4
264,18,108,80,3387.2
264,19,112,28,3273.3
264,20,80,52,3240.4
264,21,64,0,3060.6
264,22,112,28,3273.3
264,23,64,0,3141.4
264,24,112,28,3273.3
264,25,68,48,3365.6
265,1,60,16,3300.3
265,2,80,0,633.8
265,3,72,0,406.9
265,4,76,0,389.0
265,5,92,0,3049.3
265,6,92,76,3301.8
265,7,72,0,406.9
265,8,64,56,3459.8
265,9,88,36,3095.9
265,10,80,4,3193.2
265,11,48,0,1093.5
265,12,80,0,633.8
265,13,80,4,3193.2
265,14,80,4,3193.2
265,15,80,0,633.8
265,16,48,0,1093.5
265,17,88,36,3095.9
265,18,64,56,3459.8
265,19,72,0,967.1
265,20,92,72,3304.8
265,21,48,0,1093.5
265,22,92,0,3049.3
265,23,92,0,3049.3
265,24,60,16,3300.3
265,25,88,36,3095.9
266,1,80,0,446.6
266,2,80,0,446.6
266,3,84,16,2679.0
266,4,84,16,2679.0
266,5,84,16,2679.0
266,6,80,0,446.6
266,7,80,0,446.6
266,8,80,0,1893.7
266,9,80,0,1893.7
266,10,80,0,1893.7
266,11,80,0,446.6
266,12,80,0,446.6
266,13,80,0,2032.5
